children,days_employed,dob_years,education,education_id,family_status,family_status_id,gender,income_type,debt,total_income,purpose
1,,29,secondary education,1,married,0,F,civil servant,0,,housing
1,-3182.1406851681318,33,secondary education,1,married,0,F,employee,0,214205.99707694585,transactions with the residential real estate
0,-2152.1592782044168,57,secondary education,1,married,0,F,employee,0,82533.60181351285,buying a second-hand car
0,392775.1999542681,40,secondary education,1,married,0,F,retiree,0,288573.3799714669,buying property for renting out
0,-2066.1130534064014,29,secondary education,1,unmarried,4,M,partner,0,89450.94631315615,real estate transactions
0,-1892.4069327428385,59,secondary education,1,married,0,F,civil servant,0,211083.5024994696,construction of own property
0,386562.3653522933,55,SECONDARY EDUCATION,1,civil partnership,1,F,retiree,0,209189.80361468234,having a wedding
2,-1023.7333376434253,33,MASTERS DEGREE,0,married,0,M,partner,0,307061.3431678082,purchase of the house
2,-2721.1910286310936,30,secondary education,1,married,0,M,employee,0,187002.08504703068,buying my own car
0,-16119.68773669392,64,secondary education,1,married,0,F,employee,0,91527.6859946342,buy residential real estate
0,-374.21457049572007,23,secondary education,1,civil partnership,1,M,employee,0,75233.90412414959,to have a wedding
1,-314.70129572179576,25,masters degree,0,married,0,M,employee,0,142045.78042255202,buy residential real estate
0,,65,secondary education,1,married,0,F,retiree,0,,building a real estate
2,-840.1197092695855,30,secondary education,1,married,0,M,civil servant,0,102925.26606168614,purchase of my own house
0,355157.03782456875,60,Secondary Education,1,married,0,M,retiree,1,153686.24962253796,cars
0,373727.9785667671,62,secondary education,1,married,0,F,retiree,1,174526.1247729359,property renovation
0,-11504.366483834458,50,bachelor degree,2,married,0,F,employee,0,73404.78560397142,transactions with my real estate
0,342117.96174756647,63,masters degree,0,married,0,M,retiree,0,84773.6912991678,housing transactions
3,-1022.3546397830161,43,MASTERS DEGREE,0,married,0,M,civil servant,0,350242.24666902144,transactions with my real estate
1,-1102.390880619902,49,secondary education,1,divorced,3,M,partner,0,251353.7077280164,to buy a car
0,-2037.7882463221804,29,masters degree,0,married,0,F,partner,0,226371.50827428,buy real estate
0,398278.8719082092,66,secondary education,1,married,0,F,retiree,0,105461.26665951806,housing
0,-570.9678374643995,52,secondary education,1,married,0,M,partner,0,128851.59907377516,second-hand car purchase
3,-4662.1319216918355,39,secondary education,1,married,0,M,civil servant,0,142292.16088653216,building a property
2,-1904.8493484608146,44,secondary education,1,married,0,M,employee,0,274999.4738275976,car
0,-4467.93691482459,47,masters degree,0,married,0,F,partner,0,174070.71344038693,buying property for renting out
0,-1064.6844830284797,47,Secondary Education,1,married,0,M,partner,0,185734.3742529276,property
0,-5009.781684117724,40,Masters Degree,0,married,0,M,partner,0,167087.3527956743,housing
3,-4463.877129396812,42,masters degree,0,married,0,F,civil servant,0,206780.1861497125,buying a second-hand car
1,-597.5900312793681,39,secondary education,1,divorced,3,F,employee,1,117334.00942208208,property
0,398910.8419682014,57,SECONDARY EDUCATION,1,married,0,F,retiree,0,129723.14857973794,purchase of my own house
0,-2533.65221056915,61,masters degree,0,unmarried,4,M,employee,0,280586.3444918438,getting higher education
0,335553.1305721241,59,secondary education,1,married,0,F,retiree,0,110173.48590941793,to own a car
0,,51,secondary education,1,married,0,F,civil servant,0,,to become educated
2,-2000.1846431273016,40,masters degree,0,married,0,F,employee,0,343933.6167439045,real estate transactions
3,-2873.167975574515,35,secondary education,1,married,0,F,partner,0,208764.13483128106,transactions with my real estate
1,-542.7398570010702,49,secondary education,1,divorced,3,F,partner,0,180088.14840999522,car
1,-2150.9231586015785,37,secondary education,1,civil partnership,1,F,employee,1,85757.415638704,purchase of a car
2,-3960.741126424284,34,secondary education,1,married,0,F,civil servant,0,72095.42205959372,to become educated
0,354177.2313022119,56,SECONDARY EDUCATION,1,widow / widower,2,F,retiree,0,343849.1098881114,housing transactions
0,351346.9454339314,49,secondary education,1,divorced,3,F,retiree,0,244990.24956526922,housing
0,383446.6034620757,53,secondary education,1,married,0,M,retiree,0,80999.51411438872,purchase of a car
1,-1127.7403078864565,46,masters degree,0,married,0,M,employee,0,162867.03622536644,property
0,368444.25935883366,59,masters degree,0,civil partnership,1,M,retiree,0,140169.85813639153,to have a wedding
0,-1859.8817531688806,49,masters degree,0,unmarried,4,M,partner,0,262058.4059775977,to get asupplementary education
0,395893.8133666436,0,secondary education,1,divorced,3,F,retiree,0,218284.7576420876,purchase of the house
0,-1879.6605090682708,38,secondary education,1,married,0,F,partner,0,166021.84939707242,purchase of the house for my family
0,-498.74841377747975,58,Secondary Education,1,civil partnership,1,F,employee,0,161079.673988674,wedding ceremony
0,-1082.769802019536,31,masters degree,0,married,0,F,employee,0,366225.4055379249,second-hand car purchase
0,,40,secondary education,1,unmarried,4,M,employee,0,,getting higher education
0,-3653.389135024358,49,secondary education,1,civil partnership,1,F,employee,0,154987.07801572233,to get asupplementary education
0,342027.4012381542,72,secondary education,1,civil partnership,1,F,retiree,0,174825.39628918126,car
0,-15193.032201443106,57,secondary education,1,married,0,F,civil servant,0,194993.8829109048,building a property
0,,67,secondary education,1,married,0,F,retiree,0,,going to university
1,-256.34994286241096,41,secondary education,1,widow / widower,2,F,employee,1,134047.6179294667,university education
0,-220.92397184024898,50,secondary education,1,married,0,M,employee,0,86890.74776576774,purchase of the house
1,-101.86134965363821,28,masters degree,0,civil partnership,1,M,employee,0,101948.05322105472,to have a wedding
1,-285.77819836140065,26,secondary education,1,married,0,M,employee,0,83786.87884023532,buy real estate
0,-454.3904410232772,52,secondary education,1,married,0,F,employee,0,213351.38758687128,university education
0,351522.2948210941,59,secondary education,1,widow / widower,2,F,retiree,0,199628.66441045605,buying my own car
0,,59,secondary education,1,married,0,M,employee,0,,buy real estate
1,-2036.7161515618038,34,masters degree,0,married,0,F,partner,1,261102.0745172505,second-hand car purchase
0,-2463.425869198662,32,secondary education,1,married,0,M,employee,0,148767.01617426987,car
0,-729.6686622881504,61,secondary education,1,divorced,3,F,employee,0,126434.40276781775,getting an education
0,-3168.8527134108895,41,Masters Degree,0,married,0,M,employee,0,143147.5025894271,purchase of my own house
0,-2186.0812054161734,43,secondary education,1,divorced,3,M,employee,0,245923.0250417661,transactions with the residential real estate
0,,55,secondary education,1,civil partnership,1,F,employee,0,,to have a wedding
0,343457.8326175061,53,secondary education,1,married,0,F,retiree,0,200387.6245587552,housing
0,-3040.6201167128925,45,secondary education,1,divorced,3,F,partner,0,189072.31153771307,getting an education
0,,28,Secondary Education,1,married,0,F,employee,0,,purchase of a car
20,-957.2512784292198,33,masters degree,0,married,0,F,employee,0,86656.36932227525,second-hand car purchase
0,-2002.5613881428887,54,secondary education,1,civil partnership,1,F,employee,0,144949.8381061373,wedding ceremony
0,-1030.471687348134,55,secondary education,1,widow / widower,2,F,partner,0,126476.4245257458,profile education
0,-1440.3362709855217,29,masters degree,0,unmarried,4,M,employee,0,231169.4821876887,purchase of my own house
1,-1505.5345614436005,28,secondary education,1,married,0,M,employee,0,161156.58763288602,getting an education
0,355888.1151471733,64,masters degree,0,married,0,M,retiree,0,115145.91024306515,buy real estate
2,-2824.338710080272,35,masters degree,0,married,0,F,civil servant,0,87524.88383632182,buy commercial real estate
0,,20,secondary education,1,civil partnership,1,F,employee,0,,housing
0,329226.7331157804,61,secondary education,1,married,0,F,retiree,0,60166.649891174544,purchase of a car
0,-6752.60185972504,40,secondary education,1,civil partnership,1,F,employee,0,73280.72886467447,having a wedding
0,-4647.782304816595,32,secondary education,1,married,0,F,employee,0,87716.74934277902,car purchase
1,-364.7216755075444,38,secondary education,1,married,0,F,partner,0,117601.07507854216,purchase of the house
0,394406.6419138953,62,secondary education,1,married,0,M,retiree,0,80672.87742337988,building a property
2,,38,masters degree,0,married,0,F,partner,0,,building a property
2,-541.1662878756476,44,secondary education,1,married,0,M,employee,0,143808.72071502625,to own a car
1,-1185.4171994777355,29,masters degree,0,civil partnership,1,M,employee,0,149491.04594228973,having a wedding
2,,39,secondary education,1,civil partnership,1,F,employee,0,,to have a wedding
1,-422.8894278024569,44,secondary education,1,divorced,3,F,employee,0,118125.4019573089,property
1,,32,masters degree,0,married,0,F,employee,0,,buying a second-hand car
0,-2199.733119326693,41,secondary education,1,married,0,F,civil servant,0,54051.66554012382,purchase of my own house
0,374271.4236201156,62,secondary education,1,married,0,F,retiree,0,146800.70364480306,construction of own property
0,-1335.6884474920766,44,secondary education,1,married,0,M,partner,0,616284.0828446259,purchase of the house for my family
0,368459.7698547153,56,masters degree,0,married,0,F,retiree,0,59186.22408406036,construction of own property
0,-1325.3468168638447,26,secondary education,1,unmarried,4,M,partner,0,183383.99262851366,buy residential real estate
0,-1551.0123162234506,26,bachelor degree,2,married,0,F,employee,0,111594.55116801834,to own a car
0,-2875.670730323695,51,primary education,3,married,0,F,employee,0,130774.10697450992,construction of own property
1,-327.3497795068536,30,masters degree,0,married,0,M,partner,0,349728.6501574911,buy commercial real estate
0,-3938.685945678792,40,secondary education,1,married,0,M,partner,0,148171.22621696597,housing transactions
0,-4448.911247870648,67,masters degree,0,married,0,F,employee,0,115913.51248553865,to become educated
0,-1481.9566839842646,40,masters degree,0,unmarried,4,F,employee,0,209550.78553205857,to own a car
2,-1368.149936720768,36,secondary education,1,married,0,M,employee,0,134296.98157314272,buy commercial real estate
0,373295.70753479976,68,secondary education,1,civil partnership,1,F,retiree,0,70867.67599977701,to have a wedding
2,-567.8946822738125,41,secondary education,1,civil partnership,1,F,employee,0,155596.9607844492,to buy a car
0,341289.50977290433,66,secondary education,1,widow / widower,2,F,retiree,0,149330.73110097233,university education
0,-2704.6407150851705,53,masters degree,0,divorced,3,F,partner,0,138325.2148091501,buy commercial real estate
0,-108.75814997609808,53,secondary education,1,married,0,F,partner,0,145951.98905773388,buying my own car
0,-866.2739905539978,0,masters degree,0,civil partnership,1,M,partner,0,287173.0272779085,to have a wedding
0,,60,secondary education,1,married,0,F,retiree,0,,purchase of the house for my family
1,-663.8048905489389,28,masters degree,0,married,0,F,civil servant,0,86332.08020812967,buy residential real estate
1,-2430.1922404832835,25,masters degree,0,unmarried,4,F,civil servant,0,117188.6535174261,education
1,-1309.745159299699,48,Masters Degree,0,unmarried,4,F,partner,0,107030.833623504,buying property for renting out
0,392320.69350572396,67,secondary education,1,married,0,F,retiree,0,108101.20911063564,buying property for renting out
0,-3521.0818384281065,48,MASTERS DEGREE,0,divorced,3,M,partner,0,212497.88251479896,to buy a car
1,-575.1569360365535,43,secondary education,1,married,0,M,employee,0,99158.30800298127,second-hand car purchase
0,-1554.6212030537515,58,secondary education,1,civil partnership,1,F,partner,0,116811.90355656653,going to university
1,-8493.382628915557,39,secondary education,1,married,0,F,employee,0,137470.91858079078,purchase of my own house
1,-732.1470075102287,34,secondary education,1,married,0,F,employee,1,104589.26700307519,buy commercial real estate
0,,53,secondary education,1,civil partnership,1,F,civil servant,0,,getting an education
1,-3802.4966365048012,29,masters degree,0,civil partnership,1,F,employee,0,84635.57432755153,having a wedding
0,396759.0903098157,60,secondary education,1,civil partnership,1,F,retiree,0,208815.40083012864,buying a second-hand car
0,-649.8244635141367,56,secondary education,1,married,0,M,employee,1,254796.55273527786,purchase of a car
0,-729.5965973672569,41,secondary education,1,married,0,F,employee,0,110156.5341723258,second-hand car purchase
0,-3108.176427383234,27,masters degree,0,unmarried,4,M,employee,0,654098.421015392,housing transactions
